ntsbno,eventtype,mkey,eventdate_ntsb,city,state,country,reportno,n,hassafetyrec,reporttype,originalpublishdate,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,eventid,latitude,longitude,make,model,aircraftcategory,airportid_ntsb,airportname,amateurbuilt,numberofengines,scheduled,purposeofflight,far,aircraftdamage,weathercondition,operator,reportstatus,repgenflag,docketurl,docketpublishdate,station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,airportid_metar,weatherstation,eventdate_metar,weather_source,distance_nm,time_diff
GAA16CA171,ACC,92923,2016-03-26 07:45:00+00:00,Addison,Texas,United States,,N114P,FALSE,DirectorBrief,2016-06-01T04:00:00Z,None,0,0,0,"The private pilot's failure to maintain directional control during the landing roll and the flight instructor's delayed remedial action, which resulted in a runway excursion, collision with an airport sign, and a nose gear collapse.",,32.968334,-96.836387,ROCKWELL INTERNATIONAL,114,AIR,ADS,ADDISON,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92923,5/5/2016 11:09,ADS,2016-03-26 07:35:00+00:00,56,45,66.52,,,,10,29.89,0,M,KADS 260735Z AUTO 10SM CLR 13/07 A2989 RMK AO2 T01330072,ADS,KADS,2016-03-26 07:45:00+00:00,PRIMARY,0,0 days 00:10:00
GAA16CA152,ACC,92861,2016-03-13 13:45:00+00:00,Chandler,Arizona,United States,,N89939,FALSE,DirectorBrief,2016-05-03T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion, a ground loop, and a collision with an airport sign.",,33.269721,-111.811111,CESSNA,140,AIR,CHD,CHANDLER MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92861,4/27/2016 16:09,CHD,2016-03-13 13:47:00+00:00,48.2,32,53.27,0,0,,15,30.06,0,M,KCHD 131347Z 00000KT 15SM FEW200 09/M00 A3006,CHD,KCHD,2016-03-13 13:45:00+00:00,PRIMARY,0,0 days 00:02:00
ERA16LA122,ACC,92803,2016-03-01 12:30:00+00:00,Chester,Connecticut,United States,,N94569,FALSE,DirectorBrief,2017-05-01T04:00:00Z,None,0,0,0,"The pilot’s failure to maintain directional control of the airplane during the landing, which resulted in a runway excursion.",,41.383609,-72.505836,CESSNA,152,AIR,SNC,CHESTER,FALSE,1,,PERS,091,Substantial,VMC,CHESTER CHARTER INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92803,1/24/2017 17:42,SNC,2016-03-01 12:35:00+00:00,33.8,15.8,47.22,350,6,,10,30.14,0,M,KSNC 011235Z AUTO 35006KT 020V360 10SM CLR 01/M09 A3014 RMK AO2,SNC,KSNC,2016-03-01 12:30:00+00:00,PRIMARY,0,0 days 00:05:00
ERA16LA113,ACC,92772,2016-02-20 20:00:00+00:00,Orlando,Florida,United States,,N568XL,FALSE,DirectorBrief,2018-09-11T04:00:00Z,None,0,0,0,"A failure of the right brake for reasons that could not be determined based on the available information. Contributing to the accident was the pilot's decision to continue the flight after experiencing a braking anomaly due to his perceived need for an expedited departure, his wish to avoid a flight delay, and his perceived lack of suitable maintenance facilities for timely troubleshooting of the brake system.",,28.443611,-81.282501,LIBERTY AEROSPACE INCORPORATED,LIBERTY XL,AIR,MCO,Orlando International Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92772,6/14/2018 18:53,MCO,2016-02-20 19:53:00+00:00,74,49,41.21,0,0,,10,30.24,0,M,KMCO 201953Z 00000KT 10SM SCT055 23/09 A3024 RMK AO2 SLP239 T02330094,MCO,KMCO,2016-02-20 20:00:00+00:00,PRIMARY,0,0 days 00:07:00
GAA16CA131,ACC,92732,2016-02-14 12:30:00+00:00,Bell City,Louisiana,United States,,N960RF,FALSE,DirectorBrief,2016-05-03T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during takeoff in gusty wind conditions, which resulted in a runway excursion and a nose over.",,30.039167,-93.086387,FOXWORTHY ROY,CHRISTEN EAGLE,AIR,52LA,BRUCE BEARD,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92732,3/30/2016 14:57,BPT,2016-02-14 12:53:00+00:00,60,58,92.56,160,10,,8,30.12,,#NAME?,KBPT 141253Z 16010KT 8SM -RA SCT010 BKN020 OVC050 16/14 A3012 RMK AO2 RAB50 SLP198 P0000 T01560144,52LA,BPT,2016-02-14 12:30:00+00:00,FALLBACK,49.146115133857634,0 days 00:23:00
GAA16CA141,ACC,92791,2016-02-13 13:10:00+00:00,Anchorage,Alaska,United States,,N2032U,FALSE,DirectorBrief,2016-05-03T04:00:00Z,None,0,0,0,"The inadvertent rudder input by the passenger, resulting in a runway excursion during takeoff and collision with a taxiway sign.",,61.213611,-149.844726,MAULE,M 4,AIR,PAMR,Merrill Field Airport,FALSE,1,,PERS,091,Substantial,VMC,ADVENTURE FLIGHT LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92791,4/26/2016 11:54,PAMR,2016-02-13 12:53:00+00:00,33,25,71.82,0,0,,10,29.36,,#NAME?,PAMR 131253Z 00000KT 10SM -RA OVC060 01/M04 A2936 RMK AO2 SLP944 P0000 T00061039,PAMR,PAMR,2016-02-13 13:10:00+00:00,PRIMARY,0,0 days 00:17:00
CEN16LA101,ACC,92699,2016-01-31 12:00:00+00:00,Bulverde,Texas,United States,,N47185,FALSE,DirectorBrief,2016-10-03T04:00:00Z,None,0,0,0,"The failure of the left main landing gear wheel casting due to fatigue, which resulted in a loss of directional control during the landing roll.",,29.739166,-98.45111,AERONCA,O-58B,AIR,1T8,Bulverde Airpark,FALSE,1,,PERS,091,Substantial,VMC,"Assend Dragon Aviation, LLC",Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92699,7/27/2016 13:06,SAT,2016-01-31 11:51:00+00:00,61,58,89.65,220,6,,7,29.83,0,M,KSAT 311151Z 22006KT 7SM OVC009 16/14 A2983 RMK AO2 SLP088 T01610144 10161 20122 53004,1T8,SAT,2016-01-31 12:00:00+00:00,FALLBACK,11.825276557612783,0 days 00:09:00
CEN16LA068,ACC,92496,2015-12-19 16:55:00+00:00,Baytown,Texas,United States,,N2694F,FALSE,DirectorBrief,2016-08-16T04:00:00Z,Serious,0,1,1,The pilot's failure to maintain directional control during landing in gusting wind conditions.,,29.761943,-94.848052,CESSNA,182J,AIR,54T,RWJ AIRPARK,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92496,3/8/2016 21:12,HOU,2015-12-19 16:53:00+00:00,60,43,53.15,110,8,,10,30.51,0,M,KHOU 191653Z 11008KT 10SM FEW250 16/06 A3051 RMK AO2 SLP335 T01560061,54T,HOU,2015-12-19 16:55:00+00:00,FALLBACK,23.685714207539213,0 days 00:02:00
GAA16CA090,ACC,92503,2015-12-19 15:00:00+00:00,Portales,New Mexico,United States,,N97411,FALSE,DirectorBrief,2016-04-05T04:00:00Z,None,0,0,0,"The pilot receiving instruction's improper brake application during the flight instructor's aborted landing, which resulted in a loss of directional control and a runway excursion. Contributing to the accident was the flight instructor's decision to perform flight training in an airplane without dual-equipped wheel brakes.",,34.145832,-103.409446,STINSON,108,AIR,PRZ,PORTALES MUNI,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92503,3/10/2016 12:44,HOU,2015-12-19 14:53:00+00:00,54,43,66.28,70,6,,10,30.48,0,M,KHOU 191453Z 07006KT 10SM FEW250 12/06 A3048 RMK AO2 SLP326 T01220061 53014,54T,HOU,2015-12-19 15:00:00+00:00,FALLBACK,23.685714207539213,0 days 00:07:00
GAA16CA079,ACC,92445,2015-12-13 12:15:00+00:00,Rimrock,Arizona,United States,,N113LM,FALSE,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The pilot's loss of directional control during the landing roll, which resulted in a runway excursion and a left main landing gear collapse.",,34.651111,-111.787498,MCMICHAEL ELMER L,LANCAIR 360,AIR,48AZ,RIMROCK,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92445,3/7/2016 18:07,FLG,2015-12-13 11:57:00+00:00,7,4,86.95,0,0,,10,29.94,0,M,KFLG 131157Z 00000KT 10SM CLR M14/M16 A2994 RMK AO2 SLP174 70006 I1000 I6000 T11391156 11044 21139 50008,48AZ,FLG,2015-12-13 12:15:00+00:00,FALLBACK,30.204308769477827,0 days 00:18:00
CEN16FA062,ACC,92430,2015-12-10 12:53:00+00:00,Council Bluffs,Iowa,United States,,N145JR,FALSE,DirectorBrief,2017-06-13T04:00:00Z,Fatal,1,0,0,The pilot's failure to maintain clearance from power lines while returning to the airport after becoming distracted by a noncritical flight instrumentation anomaly indication.,,41.292221,-95.867225,PIPER,PA46 500TP,AIR,OMA,Eppley Airfield,FALSE,1,,PERS,091,Substantial,VMC,AIRSEA CHARTERS INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92430,6/7/2017 13:19,OMA,2015-12-10 12:52:00+00:00,54,36,50.42,280,19,27,10,29.52,0,M,KOMA 101252Z 28019G27KT 10SM BKN200 12/02 A2952 RMK AO2 PK WND 27027/1251 SLP996 T01220022,OMA,KOMA,2015-12-10 12:53:00+00:00,PRIMARY,0,0 days 00:01:00
ERA15LA380,ACC,92759,2015-09-27 19:06:00+00:00,Sarasota,Florida,United States,,N622PG,FALSE,DirectorBrief,2018-07-16T04:00:00Z,Minor,0,0,2,"The pilot’s failure to attain the proper touchdown point and to adequately slow the airplane within the available runway, which resulted in a runway overrun.",,27.395555,-82.554443,CESSNA,550,AIR,SRQ,SARASOTA/BRADENTON INTL,FALSE,2,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92759,4/30/2018 14:36,SRQ,2015-09-27 19:09:00+00:00,78,75,90.33,330,6,,10,29.9,0,M,KSRQ 271909Z 33006KT 10SM FEW023 SCT033 BKN065 26/24 A2990 RMK AO2 T02560239 $,SRQ,KSRQ,2015-09-27 19:06:00+00:00,PRIMARY,0,0 days 00:03:00
GAA15CA271,ACC,92038,2015-09-23 10:30:00+00:00,Show Low,Arizona,United States,,N5207G,FALSE,DirectorBrief,2015-12-03T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during landing in quartering tailwind conditions, which resulted in a runway excursion and a right main landing gear collapse.",,34.265277,-110.006668,CESSNA,305A,AIR,SOW,SHOW LOW RGNL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92038,11/17/2015 13:16,SOW,2015-09-23 10:35:00+00:00,50,50,100,0,0,,10,30.21,0,M,KSOW 231035Z AUTO 00000KT 10SM CLR 10/10 A3021 RMK AO2,SOW,KSOW,2015-09-23 10:30:00+00:00,PRIMARY,0,0 days 00:05:00
CEN15LA418,ACC,92032,2015-09-21 10:40:00+00:00,Platteville,Wisconsin,United States,,N813CA,FALSE,DirectorBrief,2019-11-06T05:00:00Z,Minor,0,0,2,The partial loss of  right engine power for undetermined reasons with insufficient runway remaining for the aborted takeoff.,,42.689445,-90.444442,CESSNA,421B,AIR,PVB,PLATTEVILLE MUNI,FALSE,2,,BUS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92032,4/30/2019 15:19,PVB,2015-09-21 10:35:00+00:00,51.26,47.48,86.85,120,5,,10,30.11,0,M,KPVB 211035Z AUTO 12005KT 10SM CLR 11/09 A3011 RMK AO1 T01070086,PVB,KPVB,2015-09-21 10:40:00+00:00,PRIMARY,0,0 days 00:05:00
GAA15CA277,ACC,92070,2015-09-19 16:40:00+00:00,Manville,New Jersey,United States,,N763RC,FALSE,DirectorBrief,2016-01-15T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the takeoff roll, which resulted in a runway excursion and collision with a fence.",,40.524444,-74.598335,MOONEY,M20M,AIR,47N,CENTRAL JERSEY RGNL,FALSE,1,,PERS,091,Substantial,VMC,Ross Adam Cole Briskman,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=92070,12/21/2015 14:58,SMQ,2015-09-19 16:53:00+00:00,78,63,59.74,,3,,10,29.93,0,M,KSMQ 191653Z AUTO VRB03KT 10SM CLR 26/17 A2993 RMK AO2 SLP135 T02560172,47N,SMQ,2015-09-19 16:40:00+00:00,FALLBACK,6.793512104304973,0 days 00:13:00
ANC15LA070,ACC,91975,2015-09-13 08:40:00+00:00,Delta Junction,Alaska,United States,,N6464V,FALSE,DirectorBrief,2017-03-23T04:00:00Z,None,0,0,0,A partial loss of engine power during takeoff for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,,63.783332,-146.066665,HELIO,H 295,AIR,,,FALSE,1,NSCH,,135,Substantial,VMC,Wright Air Service,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91975,1/24/2017 18:43,LVS,2015-09-11 23:53:00+00:00,68,50,52.51,190,11,,10,30.33,0,M,KLVS 112353Z AUTO 19011KT 10SM CLR 20/10 A3033 RMK AO2 SLP185 T02000100 10211 20167 55012,SXU,LVS,2015-09-13 08:40:00+00:00,FALLBACK,49.33871739918711,1 days 08:47:00
GAA15CA260,ACC,91986,2015-09-11 08:00:00+00:00,Santa Rosa,New Mexico,United States,,N508RM,FALSE,DirectorBrief,2015-12-03T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during takeoff, which resulted in a runway excursion and a ground loop.",,34.939167,-104.645835,ROCCI MARTIGNONI,JA30 SUPERSTOL,AIR,SXU,SANTA ROSA ROUTE 66,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91986,10/30/2015 13:29,LVS,2015-09-11 07:53:00+00:00,52,42,68.86,30,8,,10,30.23,0,M,KLVS 110753Z AUTO 03008KT 10SM CLR 11/06 A3023 RMK AO2 SLP127 T01110056,SXU,LVS,2015-09-11 08:00:00+00:00,FALLBACK,49.33871739918711,0 days 00:07:00
ERA15LA356,ACC,91971,2015-09-07 13:15:00+00:00,Stratford,Connecticut,United States,,N7708P,FALSE,DirectorBrief,2016-02-17T05:00:00Z,None,0,0,0,The pilot's failure to maintain directional control while landing in a crosswind.,,41.163333,-73.126113,PIPER,PA-24,AIR,BDR,Igor I Sikorsky,FALSE,1,,PERS,091,Substantial,VMC,KUMAR SANJAY,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91971,1/12/2016 15:26,BDR,2015-09-07 12:52:00+00:00,74,66,76.31,230,10,,10,30.12,0,M,KBDR 071252Z 23010KT 10SM CLR 23/19 A3012 RMK AO2 SLP198 T02330189 $,BDR,KBDR,2015-09-07 13:15:00+00:00,PRIMARY,0,0 days 00:23:00
GAA15CA240,ACC,91875,2015-08-26 12:00:00+00:00,DeFuniak Springs,Florida,United States,,N7215W,FALSE,DirectorBrief,2015-11-05T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll in crosswind conditions, which resulted in a runway excursion, and collision with a ditch.",,30.732778,-86.150833,PIPER,PA 28-180,AIR,54J,DEFUNIAK SPRINGS,FALSE,1,,PERS,091,Substantial,VMC,SOUTHERN MEDIA PARTNERS LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91875,10/19/2015 17:45,54J,2015-08-26 11:55:00+00:00,63.86,58.64,83.12,350,5,,10,29.99,0,M,K54J 261155Z AUTO 35005KT 10SM CLR 18/15 A2999 RMK AO2 T01770148 10201 20170,54J,K54J,2015-08-26 12:00:00+00:00,PRIMARY,0,0 days 00:05:00
ERA15LA300,ACC,91733,2015-08-08 10:15:00+00:00,Hot Springs,Virginia,United States,,N7506S,FALSE,DirectorBrief,2018-09-11T04:00:00Z,Minor,0,0,2,A partial loss of engine power during initial climb due to the failure of a magneto. Contributing to the accident was the pilot's decision to operate the airplane without a current annual inspection.,,37.946666,-79.84333,CESSNA,182,AIR,HSP,INGALLS FIELD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91733,6/19/2018 17:22,HSP,2015-08-08 10:10:00+00:00,60,60,100,100,3,,2.5,30.04,0,BR,KHSP 081010Z AUTO 10003KT 2 1/2SM BR BKN002 OVC012 16/16 A3004 RMK AO2 T01550155,HSP,KHSP,2015-08-08 10:15:00+00:00,PRIMARY,0,0 days 00:05:00
WPR15LA226,ACC,91686,2015-08-01 10:30:00+00:00,Selma,California,United States,,N49153,FALSE,DirectorBrief,2016-01-05T05:00:00Z,Minor,0,0,2,"The pilot receiving instruction's use of an excessive pitch attitude during takeoff with the airplane near its maximum gross weight in hot and humid conditions, which degraded the airplane’s climb performance and resulted in a collision with obstacles during an off-airport landing. Contributing to the accident was the flight instructor's delayed remedial action.",,36.34,-119.657218,TAYLORCRAFT,12-m,AIR,0Q4,Selma,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91686,11/4/2015 12:27,HJO,2015-08-01 10:53:00+00:00,74,55,51.65,250,4,,10,29.92,0,M,KHJO 011053Z AUTO 25004KT 10SM CLR 23/13 A2992 RMK AO2 SLP132 T02330128,0Q4,HJO,2015-08-01 10:30:00+00:00,FALLBACK,2.3786535125007595,0 days 00:23:00
ERA15LA289,ACC,91658,2015-07-23 16:05:00+00:00,Fort Lauderdale,Florida,United States,,N4631J,FALSE,DirectorBrief,2016-06-29T04:00:00Z,None,0,0,0,"The undetected fatigue cracks in the engine and nose landing gear (NLG) strut mount assembly, which prevented the proper alignment of the NLG after it was extended and the pilots from being able to maintain directional control after touchdown.",,26.196111,-80.168052,PIPER,PA-28R-180,AIR,FXE,Fort Lauderdale Executive,FALSE,1,,INST,091,Substantial,VMC,SkyEagle Aviation Academy,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91658,5/10/2016 18:31,FXE,2015-07-23 15:53:00+00:00,92,73,54.18,210,5,,10,30.07,0,M,KFXE 231553Z 21005KT 10SM SCT038 SCT200 33/23 A3007 RMK AO2 SLP183 T03330228,FXE,KFXE,2015-07-23 16:05:00+00:00,PRIMARY,0,0 days 00:12:00
GAA15CA194,ACC,91610,2015-07-22 14:00:00+00:00,Monte Vista,Colorado,United States,,N402KN,FALSE,DirectorBrief,2015-09-30T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing, which resulted in a runway excursion and collision with objects.",,37.52861,-106.045829,AIR TRACTOR INC,AT 402B,AIR,MVI,MONTE VISTA MUNICIPAL,FALSE,1,,AAPL,137,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91610,9/11/2015 12:44,ALS,2015-07-22 13:52:00+00:00,55,44,66.41,0,0,,10,30.25,0,M,KALS 221352Z AUTO 00000KT 10SM CLR 13/07 A3025 RMK AO2 SLP152 T01280067,MVI,ALS,2015-07-22 14:00:00+00:00,FALLBACK,10.277207394816443,0 days 00:08:00
ERA15LA266,ACC,91549,2015-07-13 14:30:00+00:00,Southbridge,Massachusetts,United States,,N1356R,FALSE,DirectorBrief,2018-09-11T04:00:00Z,None,0,0,0,"The pilot’s decision to abort the takeoff with insufficient runway remaining, which resulted in a runway excursion.",,42.107223,-72.036941,GRUMMAN AMERICAN AVN. CORP.,AA 5,AIR,3B0,SOUTHBRIDGE MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91549,6/19/2018 17:10,ORH,2015-07-13 14:54:00+00:00,79,60,52.37,,6,,9,29.97,0,M,KORH 131454Z VRB06KT 9SM CLR 26/16 A2997 RMK AO2 SLP142 T02610156 58001,3B0,ORH,2015-07-13 14:30:00+00:00,FALLBACK,12.220684309988146,0 days 00:24:00
WPR15WA225,INC,91681,2015-07-05 04:00:00+00:00,Tamuning,,United States,,HL8224,FALSE,,,None,0,0,0,,,13.483888,144.796951,BOEING,737-800,AIR,,,FALSE,,,,,Minor,,Korean Airlines,,FALSE,,,DVO,2015-06-28 23:55:00+00:00,77,57.2,50.43,270,8,,10,29.95,0,M,KDVO 282355Z AUTO 27008KT 10SM CLR 25/14 A2995 RMK AO2,DVO,KDVO,2015-07-05 04:00:00+00:00,PRIMARY,0,6 days 04:05:00
GAA15CA149,ACC,91466,2015-06-28 11:45:00+00:00,Novato,California,United States,,N9069J,FALSE,DirectorBrief,2015-08-12T04:00:00Z,Minor,0,0,2,"The pilot's improper pitch control which resulted in a bounced landing, runway excursion, and collision with terrain.",,38.143611,-122.556114,PIPER,PA 28-180,AIR,DVO,NOVATO,FALSE,1,,PERS,091,Substantial,VMC,RMG PARTNERS CORP,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91466,8/10/2015 12:02,DVO,2015-06-28 11:35:00+00:00,60.8,57.2,87.92,340,5,,10,29.99,0,M,KDVO 281135Z AUTO 34005KT 10SM SCT017 16/14 A2999 RMK AO2,DVO,KDVO,2015-06-28 11:45:00+00:00,PRIMARY,0,0 days 00:10:00
GAA15CA156,ACC,91485,2015-06-26 09:50:00+00:00,Vernal,Utah,United States,,N3159E,FALSE,DirectorBrief,2015-08-12T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during landing in crosswind conditions, which resulted in a runway excursion and an impact with an airport sign.",,40.444721,-109.51139,CESSNA,172N,AIR,VEL,VERNAL RGNL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91485,8/3/2015 18:02,VEL,2015-06-26 09:53:00+00:00,73,38,27.9,60,10,,10,30.21,0,M,KVEL 260953Z AUTO 06010KT 10SM CLR 23/03 A3021 RMK AO2 SLP146 T02280033,VEL,KVEL,2015-06-26 09:50:00+00:00,PRIMARY,0,0 days 00:03:00
GAA15CA155,ACC,91483,2015-06-24 13:30:00+00:00,Salisbury,Maryland,United States,,N577MA,FALSE,DirectorBrief,2015-10-08T04:00:00Z,None,0,0,0,"The student pilot's loss of directional control during the landing roll, resulting in a runway excursion and collision with terrain.",,38.340278,-75.509445,DIAMOND AIRCRAFT IND INC,DA 20 C1,AIR,SBY,SALISBURY-OCEAN CITY WICOMICO,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91483,9/29/2015 12:37,SBY,2015-06-24 13:54:00+00:00,76,66,71.42,10,5,,10,30.04,0,M,KSBY 241354Z 01005KT 10SM CLR 24/19 A3004 RMK AO2 SLP175 T02440189,SBY,KSBY,2015-06-24 13:30:00+00:00,PRIMARY,0,0 days 00:24:00
GAA15CA135,ACC,91430,2015-06-23 06:18:00+00:00,Nyssa,Oregon,United States,,N2159C,FALSE,DirectorBrief,2015-09-11T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during takeoff, resulting in a runway excursion and collision with terrain.",,43.897777,-116.989997,WSK PZL MIELEC,M 18A,AIR,97OG,BYBEE FIELD,FALSE,1,,AAPL,137,Substantial,VMC,BYBEE AIR SERVICE INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91430,8/27/2015 11:29,ONO,2015-06-23 05:53:00+00:00,67,50,54.51,0,0,,10,29.95,0,M,KONO 230553Z AUTO 00000KT 10SM CLR 19/10 A2995 RMK AO2 SLP130 T01940100 10317 20178 53007,97OG,ONO,2015-06-23 06:18:00+00:00,FALLBACK,7.035439466675154,0 days 00:25:00
GAA15CA071,ACC,91175,2015-05-14 14:15:00+00:00,Atlanta,Georgia,United States,,N741CD,FALSE,DirectorBrief,2015-07-27T04:00:00Z,None,0,0,0,The pilot's failure to maintain pitch control during the landing. Contributing to this accident was the pilot's lack of experience with the airplane's performance characteristics during the approach resulting in a hard landing and runway excursion.,,33.875556,-84.30194,CIRRUS DESIGN CORP,SR22,AIR,PDK,DEKALB-PEACHTREE,FALSE,1,,PERS,091,Substantial,VMC,N741CD LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91175,7/8/2015 12:08,PDK,2015-05-14 13:53:00+00:00,68,51,54.66,70,8,,8,30.31,0,M,KPDK 141353Z 07008KT 030V120 8SM CLR 20/11 A3031 RMK AO2 SLP254 T02000106,PDK,KPDK,2015-05-14 14:15:00+00:00,PRIMARY,0,0 days 00:22:00
GAA15CA067,ACC,91162,2015-05-11 10:15:00+00:00,Rigby,Idaho,United States,,N2058U,FALSE,DirectorBrief,2015-07-08T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control of the airplane during landing roll.,,43.642501,-111.929443,MAULE,M 4-220C,AIR,U56,City of Rigby,FALSE,1,,FLTS,091,Substantial,VMC,JENKINS MICHAEL D,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91162,6/30/2015 19:22,IDA,2015-05-11 09:53:00+00:00,32,25,75,350,6,,10,30.1,0,M,KIDA 110953Z AUTO 35006KT 10SM CLR 00/M04 A3010 RMK AO2 SLP187 T00001039,U56,IDA,2015-05-11 10:15:00+00:00,FALLBACK,9.475133177155412,0 days 00:22:00
GAA15CA049,ACC,91079,2015-04-24 12:00:00+00:00,Clearwater,Florida,United States,,N1576V,FALSE,DirectorBrief,2015-09-30T04:00:00Z,None,0,0,0,"The pilot's excessive airspeed during landing, which resulted in abnormal runway contact, a runway excursion, and substantial damage to the airplane.",,27.961389,-82.727218,CESSNA,172M,AIR,CLW,CLEARWATER AIR PARK,FALSE,1,,PERS,091,Substantial,VMC,Clearwater Helicopters,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=91079,9/17/2015 19:33,CLW,2015-04-24 11:55:00+00:00,75.2,71.6,88.59,310,6,,10,29.97,0,M,KCLW 241155Z AUTO 31006KT 10SM SCT013 SCT023 BKN048 24/22 A2997 RMK AO2,CLW,KCLW,2015-04-24 12:00:00+00:00,PRIMARY,0,0 days 00:05:00
