station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,NtsbNo,AirportID,EventDate,WeatherStation,Distance_nm
SLE,2021-10-06 01:56,55.0,50.0,83.2,180.0,7.0,,10.0,30.02,0.0,M,KSLE 060156Z 18007KT 10SM FEW035 SCT075 13/10 A3002 RMK AO2 SLP164 T01280100,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 02:56,54.0,50.0,86.29,180.0,7.0,,10.0,30.03,0.0,M,KSLE 060256Z 18007KT 10SM CLR 12/10 A3003 RMK AO2 SLP170 T01220100 53015,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 03:56,53.0,50.0,89.18,180.0,5.0,,10.0,30.04,0.0,M,KSLE 060356Z 18005KT 10SM CLR 12/10 A3004 RMK AO2 SLP172 T01170100,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 04:56,53.0,49.0,85.59,190.0,7.0,,10.0,30.05,0.0,M,KSLE 060456Z AUTO 19007KT 10SM CLR 12/09 A3005 RMK AO2 SLP175 T01170094,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 05:56,49.0,46.0,89.67,140.0,7.0,,10.0,30.06,0.0,M,KSLE 060556Z AUTO 14007KT 10SM CLR 09/08 A3006 RMK AO2 SLP177 T00940078 10133 20089 53008,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 06:06,50.0,47.0,89.04,150.0,6.0,,10.0,30.06,0.0,M,KSLE 060606Z AUTO 15006KT 10SM SCT009 10/08 A3006 RMK AO2 T01000083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 06:17,50.0,48.0,92.8,160.0,7.0,,10.0,30.06,0.0,M,KSLE 060617Z AUTO 16007KT 10SM BKN009 10/09 A3006 RMK AO2 T01000089,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 06:53,51.8,48.2,87.47,170.0,9.0,,10.0,30.06,0.0,M,KSLE 060653Z AUTO 17009KT 10SM SCT007 11/09 A3006 RMK AO2,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 06:56,51.0,48.0,89.09,170.0,8.0,,10.0,30.06,0.0,M,KSLE 060656Z AUTO 17008KT 10SM SCT007 11/09 A3006 RMK AO2 SLP178 T01060089,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 07:40,51.0,48.0,89.09,170.0,7.0,,10.0,30.07,0.0,M,KSLE 060740Z AUTO 17007KT 10SM BKN007 11/09 A3007 RMK AO2 T01060089,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 07:49,51.0,48.0,89.09,180.0,8.0,,10.0,30.07,0.0,M,KSLE 060749Z AUTO 18008KT 10SM SCT008 11/09 A3007 RMK AO2 T01060089,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 07:56,51.0,48.0,89.09,180.0,7.0,,10.0,30.07,0.0,M,KSLE 060756Z AUTO 18007KT 10SM FEW008 11/09 A3007 RMK AO2 SLP182 T01060089 401440089,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 08:56,50.0,47.0,89.04,160.0,7.0,,10.0,30.08,0.0,M,KSLE 060856Z AUTO 16007KT 10SM FEW055 10/08 A3008 RMK AO2 SLP185 T01000083 53007,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 09:56,50.0,47.0,89.04,170.0,8.0,,10.0,30.09,0.0,M,KSLE 060956Z AUTO 17008KT 10SM SCT050 10/08 A3009 RMK AO2 SLP189 T01000083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 10:56,50.0,47.0,89.04,170.0,7.0,,10.0,30.1,0.0,M,KSLE 061056Z AUTO 17007KT 10SM OVC050 10/08 A3010 RMK AO2 SLP191 T01000083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 11:56,50.0,48.0,92.8,170.0,8.0,,10.0,30.1,0.01,-RA,KSLE 061156Z AUTO 17008KT 10SM -RA FEW010 SCT035 OVC048 10/09 A3010 RMK AO2 RAB40 SLP193 P0001 60001 70015 T01000089 10106 20094 51008,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 12:56,50.0,47.0,89.04,170.0,7.0,,10.0,30.11,0.04,M,KSLE 061256Z AUTO 17007KT 10SM FEW038 SCT050 BKN065 10/08 A3011 RMK AO2 RAE47 SLP196 P0004 T01000083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 13:56,50.0,46.0,86.06,190.0,10.0,,10.0,30.13,0.0,M,KSLE 061356Z 19010KT 10SM BKN090 10/08 A3013 RMK AO2 SLP202 T01000078,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 14:56,50.0,46.0,86.06,180.0,9.0,,10.0,30.13,0.0,M,KSLE 061456Z 18009KT 10SM BKN038 BKN060 OVC090 10/08 A3013 RMK AO2 SLP204 60004 T01000078 51010,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 15:20,49.0,46.0,89.67,190.0,11.0,18.0,10.0,30.14,0.0,M,KSLE 061520Z 19011G18KT 10SM BKN010 BKN038 BKN060 09/08 A3014 RMK AO2 T00940078,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 15:56,51.0,47.0,85.48,190.0,13.0,,10.0,30.14,0.0,M,KSLE 061556Z 19013KT 10SM BKN010 BKN038 BKN060 11/08 A3014 RMK AO2 SLP207 T01060083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 16:27,51.0,47.0,85.48,180.0,10.0,18.0,10.0,30.15,0.0,M,KSLE 061627Z 18010G18KT 10SM SCT010 BKN036 BKN060 11/08 A3015 RMK AO2 T01060083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 16:56,53.0,47.0,79.4,190.0,14.0,,10.0,30.15,0.0,M,KSLE 061656Z 19014KT 10SM SCT012 12/08 A3015 RMK AO2 SLP209 T01170083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 17:56,55.0,47.0,74.08,170.0,11.0,,10.0,30.16,0.0,M,KSLE 061756Z 17011KT 10SM SCT020 13/08 A3016 RMK AO2 SLP214 60004 T01280083 10128 20094 53009,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 18:56,58.0,47.0,66.7,190.0,10.0,,10.0,30.16,0.0,M,KSLE 061856Z 19010KT 10SM CLR 14/08 A3016 RMK AO2 SLP212 T01440083,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 19:56,60.0,44.0,55.44,220.0,8.0,,10.0,30.15,0.0,M,KSLE 061956Z 22008KT 10SM FEW033 SCT046 BKN070 16/07 A3015 RMK AO2 SLP208 T01560067,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 20:56,59.0,44.0,57.66,200.0,8.0,,10.0,30.14,0.0,M,KSLE 062056Z 20008KT 10SM SCT060 BKN070 BKN085 15/07 A3014 RMK AO2 SLP204 T01500067 58008,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 21:56,59.0,45.0,59.67,230.0,10.0,,10.0,30.13,0.0,M,KSLE 062156Z 23010KT 10SM FEW030 BKN065 BKN095 15/07 A3013 RMK AO2 SLP203 T01500072,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 22:56,60.0,45.0,57.37,250.0,9.0,,10.0,30.13,0.0,M,KSLE 062256Z 25009KT 10SM OVC055 16/07 A3013 RMK AO2 SLP202 T01560072,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
SLE,2021-10-06 23:56,58.0,45.0,62.07,290.0,6.0,,10.0,30.12,0.0,M,KSLE 062356Z 29006KT 10SM OVC110 14/07 A3012 RMK AO2 SLP200 T01440072 10161 20128 58004,WPR22LA009,S12,2021-10-06 18:30:00+00:00,SLE,16.226836324311154
HFD,2021-09-02 00:11,65.0,62.0,90.64,20.0,12.0,,1.75,29.8,0.15,+RA BR,KHFD 020011Z 02012KT 1 3/4SM +RA BR BKN007 BKN024 OVC045 18/17 A2980 RMK AO2 P0015 T01830167,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 00:20,64.0,62.0,93.54,20.0,12.0,,2.0,29.79,0.23,+RA BR,KHFD 020020Z 02012KT 2SM +RA BR SCT007 OVC029 18/17 A2979 RMK AO2 P0023 T01780167,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 00:28,64.0,62.0,93.54,10.0,14.0,,3.0,29.77,0.27,+RA BR,KHFD 020028Z 01014KT 3SM +RA BR FEW007 BKN032 OVC048 18/17 A2977 RMK AO2 PRESFR P0027 T01780167,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 00:53,64.0,62.0,93.54,20.0,10.0,,5.0,29.76,0.35,RA BR,KHFD 020053Z 02010KT 5SM RA BR SCT006 SCT023 OVC048 18/17 A2976 RMK AO2 SLP077 P0035 T01780167,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 01:00,64.0,62.0,93.54,20.0,11.0,,4.0,29.76,0.03,+RA BR,KHFD 020100Z 02011KT 4SM +RA BR SCT006 BKN023 OVC049 18/17 A2976 RMK AO2 P0003 T01780167,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 01:14,64.0,61.0,89.97,20.0,11.0,16.0,2.5,29.75,0.13,+RA BR,KHFD 020114Z 02011G16KT 2 1/2SM +RA BR BKN006 BKN023 OVC039 18/16 A2975 RMK AO2 P0013 T01780161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 01:30,64.0,61.0,89.97,30.0,11.0,,4.0,29.75,0.22,+RA BR,KHFD 020130Z 03011KT 4SM +RA BR SCT007 BKN029 OVC047 18/16 A2975 RMK AO2 P0022 T01780161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 01:39,64.0,61.0,89.97,20.0,10.0,,2.5,29.75,0.3,+RA BR,KHFD 020139Z 02010KT 2 1/2SM +RA BR SCT007 BKN039 OVC047 18/16 A2975 RMK AO2 P0030 T01780161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 01:53,64.0,61.0,89.97,360.0,9.0,,3.0,29.74,0.4,+RA BR,KHFD 020153Z 36009KT 3SM +RA BR FEW007 BKN031 OVC047 18/16 A2974 RMK AO2 SLP072 P0040 T01780161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:02,63.0,61.0,93.18,10.0,10.0,,2.5,29.73,0.07,+RA BR,KHFD 020202Z 01010KT 2 1/2SM +RA BR FEW007 BKN032 OVC039 17/16 A2973 RMK AO2 LTG DSNT SE AND SW P0007 T01720161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:13,63.0,61.0,93.18,20.0,12.0,,4.0,29.71,0.12,+RA BR,KHFD 020213Z 02012KT 4SM +RA BR SCT007 BKN033 OVC045 17/16 A2971 RMK AO2 PRESFR P0012 T01720161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:25,63.0,61.0,93.18,20.0,12.0,,4.0,29.7,0.16,+RA BR,KHFD 020225Z 02012KT 4SM +RA BR SCT007 BKN013 OVC045 17/16 A2970 RMK AO2 PRESFR P0016 T01720161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:34,63.0,61.0,93.18,30.0,9.0,,2.5,29.72,0.24,+RA BR,KHFD 020234Z 03009KT 2 1/2SM +RA BR BKN007 BKN013 OVC045 17/16 A2972 RMK AO2 LTG DSNT S P0024 T01720161,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:41,63.0,60.0,90.25,20.0,9.0,,2.5,29.71,0.28,+TSRA BR,KHFD 020241Z 02009KT 2 1/2SM +TSRA BR BKN007 OVC013 17/16 A2971 RMK AO2 LTG DSNT NE AND S TSB36 OCNL LTGIC TS OVD P0028 T01720156,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:51,62.6,60.8,93.83,40.0,9.0,,3.0,29.69,0.34,+RA BR,KHFD 020251Z 04009KT 3SM +RA BR BKN007 OVC013 17/16 A2969 RMK AO2 TSB36E51 CIG 006V009 PRESFR OCNL LTGIC TS OVD P0034,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
HFD,2021-09-02 02:53,63.0,60.0,90.25,40.0,9.0,,3.0,29.69,0.35,+RA BR,KHFD 020253Z 04009KT 3SM +RA BR BKN007 OVC013 17/16 A2969 RMK AO2 LTG DSNT S TSB36E51 CIG 006V011 PRESFR SLP053 P0035 60110 T01720156 58036,ERA21FA346,4B8,2021-09-02 10:51:00+00:00,HFD,9.770387379768563
