"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"GAA15CA156","ACC","91485","2015-06-26T09:50:00Z","Vernal","Utah","United States","","N3159E","FALSE","DirectorBrief","2015-08-12T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during landing in crosswind conditions, which resulted in a runway excursion and an impact with an airport sign.","","40.444721","-109.51139","CESSNA","172N","AIR","VEL","VERNAL RGNL","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91485","8/3/2015 6:02:00 PM",
"GAA15CA155","ACC","91483","2015-06-24T13:30:00Z","Salisbury","Maryland","United States","","N577MA","FALSE","DirectorBrief","2015-10-08T04:00:00Z","None","0","0","0","The student pilot's loss of directional control during the landing roll, resulting in a runway excursion and collision with terrain.","","38.340278","-75.509445","DIAMOND AIRCRAFT IND INC","DA 20 C1","AIR","SBY","SALISBURY-OCEAN CITY WICOMICO","FALSE","1","","INST","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91483","9/29/2015 12:37:00 PM",
"GAA15CA135","ACC","91430","2015-06-23T06:18:00Z","Nyssa","Oregon","United States","","N2159C","FALSE","DirectorBrief","2015-09-11T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during takeoff, resulting in a runway excursion and collision with terrain.","","43.897777","-116.989997","WSK PZL MIELEC","M 18A","AIR","97OG","BYBEE FIELD","FALSE","1","","AAPL","137","Substantial","VMC","BYBEE AIR SERVICE INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91430","8/27/2015 11:29:00 AM",
"GAA15CA071","ACC","91175","2015-05-14T14:15:00Z","Atlanta","Georgia","United States","","N741CD","FALSE","DirectorBrief","2015-07-27T04:00:00Z","None","0","0","0","The pilot's failure to maintain pitch control during the landing. Contributing to this accident was the pilot's lack of experience with the airplane's performance characteristics during the approach resulting in a hard landing and runway excursion.","","33.875556","-84.30194","CIRRUS DESIGN CORP","SR22","AIR","PDK","DEKALB-PEACHTREE","FALSE","1","","PERS","091","Substantial","VMC","N741CD LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91175","7/8/2015 12:08:00 PM",
"GAA15CA067","ACC","91162","2015-05-11T10:15:00Z","Rigby","Idaho","United States","","N2058U","FALSE","DirectorBrief","2015-07-08T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control of the airplane during landing roll.","","43.642501","-111.929443","MAULE","M 4-220C","AIR","U56","City of Rigby","FALSE","1","","FLTS","091","Substantial","VMC","JENKINS MICHAEL D","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91162","6/30/2015 7:22:00 PM",
"GAA15CA049","ACC","91079","2015-04-24T12:00:00Z","Clearwater","Florida","United States","","N1576V","FALSE","DirectorBrief","2015-09-30T04:00:00Z","None","0","0","0","The pilot's excessive airspeed during landing, which resulted in abnormal runway contact, a runway excursion, and substantial damage to the airplane.","","27.961389","-82.727218","CESSNA","172M","AIR","CLW","CLEARWATER AIR PARK","FALSE","1","","PERS","091","Substantial","VMC","Clearwater Helicopters","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91079","9/17/2015 7:33:00 PM",
"GAA15CA034","ACC","90997","2015-04-06T21:00:00Z","Portland","Tennessee","United States","","N3586Y","FALSE","DirectorBrief","2015-09-11T04:00:00Z","Minor","0","0","1","The pilot's failure to perform a go-around in time to prevent a runway overrun and collision with terrain.","","36.592498","-86.476943","CESSNA","182F","AIR","1M5","PORTLAND MUNI","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90997","8/13/2015 2:27:00 PM",
"GAA15CA030","ACC","90969","2015-03-26T16:40:00Z","Fort Meade","Maryland","United States","","N7889N","FALSE","DirectorBrief","2015-07-29T04:00:00Z","None","0","0","0","The flight instructor's decision to land the airplane without sufficient runway to stop, resulting in a runway excursion and substantial damage to the right wing of the airplane.","","39.085556","-76.765274","CESSNA","R172E","AIR","KFME","Tipton","FALSE","1","","INST","091","Substantial","VMC","UNITED STATES AIR FORCE OWNER","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90969","7/20/2015 8:12:00 PM",
"ERA15LA186","ACC","91032","2015-03-21T18:07:00Z","Woodstock","Georgia","United States","","N8803W","FALSE","DirectorBrief","2016-05-16T04:00:00Z","None","0","0","0","The pilot's failure to attain the proper touchdown point on the short, wet, turf runway. Contributing to the accident was the pilot’s use of a high approach speed.","","34.105834","-84.448333","PIPER","PA-28-235","AIR","5GA4","AIR ACRES","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=91032","4/5/2016 3:11:00 PM",
"GAA15CA012","ACC","90899","2015-03-19T18:20:00Z","Midland","Texas","United States","","N2722M","FALSE","DirectorBrief","2015-06-01T04:00:00Z","Minor","0","0","1","The pilot's excessive braking during the landing roll.","","31.942499","-102.201942","PIPER","PA 12","AIR","7T7","SKYWEST INC","FALSE","1","","PERS","091","Substantial","VMC","WATSON JAY C","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90899","5/27/2015 11:40:00 AM",
"GAA15CA014","ACC","90910","2015-03-19T17:30:00Z","Cambridge","Maryland","United States","","N731HG","FALSE","DirectorBrief","2015-05-13T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during takeoff.","","38.541389","-76.032501","COSTRUZIONI AERONAUTICHE TECNA","P92 EAGLET","AIR","CGE","CAMBRIDGE-DORCHESTER","FALSE","1","","PERS","091","Substantial","VMC","Chesapeake Sport Pilot","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90910","4/28/2015 3:49:00 PM",
"WPR15LA136","ACC","90950","2015-03-19T16:30:00Z","Red Bluff","California","United States","","N8403Y","FALSE","DirectorBrief","2016-01-21T05:00:00Z","Serious","0","1","3","The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and collision with terrain.","","40.150554","-122.25222","PIPER","PA30 - NO SERIES","AIR","RBL","Red Bluff Municipal","FALSE","2","","PERS","091","Substantial","VMC","Robert A Blair","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90950","12/4/2015 7:06:00 PM",
"GAA15CA031","ACC","90974","2015-03-16T12:00:00Z","Easton","Maryland","United States","","N2026V","FALSE","DirectorBrief","2015-06-09T04:00:00Z","Minor","0","0","1","The pilot's failure to maintain directional control during the landing roll.","","38.7975","-76.071945","CESSNA","140","AIR","ESN","EASTON/NEWNAM FIELD","FALSE","1","","PERS","091","Substantial","VMC","HANNEGAN KENNETH P","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90974","6/1/2015 1:04:00 PM",
"GAA15CA007","ACC","90875","2015-03-13T17:40:00Z","Afton","Wyoming","United States","","C-FTAD","FALSE","DirectorBrief","2015-05-13T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during landing.","","42.707778","-110.941947","AVIAT","A1 - B","AIR","AFO","AFTON MUNI","FALSE","1","","PERS","091","Substantial","VMC","Douglass Miller Tadman","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90875","4/28/2015 4:10:00 PM",
"GAA15CA021","ACC","90931","2015-03-08T11:00:00Z","Ramona","California","United States","","N2030M","FALSE","DirectorBrief","2015-06-01T04:00:00Z","None","0","0","0","The pilot's improper recovery from a bounced landing, which resulted in a loss of control.","","33.039165","-116.914718","CESSNA","182M","AIR","RNM","RAMONA","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90931","5/26/2015 12:26:00 PM",
"ERA15LA125","ACC","90707","2015-02-10T12:39:00Z","Isla de Vieques","Puerto Rico","United States","","N223PB","FALSE","DirectorBrief","2016-08-01T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll with a strong crosswind, which resulted in a runway excursion.","","18.221546","-66.589485","CESSNA","402C","AIR","TJVQ","Antonio Rivera Rodriquez Airpo","FALSE","2","SCHD","","135","Substantial","VMC","HYANNIS AIR SERVICE INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90707","6/15/2016 6:18:00 PM",
"ERA15LA058","ACC","90424","2014-11-24T12:07:00Z","TAMPA","Florida","United States","","N610KC","FALSE","DirectorBrief","2016-02-03T05:00:00Z","None","0","0","0","The collapse of the left main landing gear for reasons that could not be determined during postaccident examination.","","27.915555","-82.449447","CESSNA","T210","AIR","TPF","PETER O KNIGHT","FALSE","1","","AOBV","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90424","12/24/2015 2:29:00 PM",
"WPR15LA013","ACC","90251","2014-10-14T16:00:00Z","Bountiful","Utah","United States","","N647Q","FALSE","DirectorBrief","2016-09-14T04:00:00Z","None","0","0","0","The pilot's loss of directional control during a tailwind landing.","","40.869445","-111.927223","BEECH","H35","AIR","BTF","Bountiful Skypark","FALSE","1","","PERS","091","Substantial","VMC","Don Peterson","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90251","6/17/2016 7:11:00 PM",
"CEN14LA519","ACC","90152","2014-09-19T19:00:00Z","Woodburn","Indiana","United States","","N9913P","FALSE","DirectorBrief","2015-11-19T05:00:00Z","None","0","0","0","A loss of engine power during takeoff for reasons that could not be determined based on the available information.","","41.125","-84.853332","PIPER","PA 36-285","AIR","53II","Steinman","FALSE","1","","AAPL","137","Substantial","VMC","Gaerte AG Service LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90152","10/19/2015 7:17:00 PM",
"ERA14LA448","ACC","90121","2014-09-19T11:00:00Z","Leesburg","Florida","United States","","N13394","FALSE","DirectorBrief","2015-03-26T04:00:00Z","None","0","0","0","The flight instructor’s delayed remedial action and his subsequent loss of directional control during landing on a wet runway for reasons that could not be determined because postaccident examination of the airplane revealed no anomalies.","","28.822778","-81.808334","CESSNA","172M","AIR","LEE","Leesburg International","FALSE","1","","INST","091","Substantial","VMC","Apopka Aviation & Flight Services","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90121","3/13/2015 8:01:00 PM",
"CEN14FA505","ACC","90106","2014-09-19T08:47:00Z","Conroe","Texas","United States","","N322QS","FALSE","DirectorBrief","2017-04-19T04:00:00Z","None","0","0","0","The second-in-command's (SIC) engagement of the emergency parking brake (EPB), which decreased the airplane's braking performance and prevented it from stopping on the available runway. Contributing to the SIC's decision to engage the EPB was the lower-than-anticipated deceleration due to a wet-runway friction level that was far lower than the levels used to determine the wet-runway stopping distances in the Airplane Flight Manual (AFM) and necessitated a landing distance considerably greater than that published in the AFM.","","30.36","-95.414443","EMBRAER","EMB 505","AIR","CXO","Lone Star Executive Airport","FALSE","2","","POSI","091","Substantial","IMC","NetJets Aviation, Inc.","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90106","4/13/2017 11:05:00 PM",
"CEN14LA493","ACC","90056","2014-09-03T11:00:00Z","Vinton","Iowa","United States","","N229HP","FALSE","DirectorBrief","2015-02-11T05:00:00Z","None","0","0","0","The pilot's loss of directional control during landing after the airplane encountered uneven pavement at the intersection with a crossing runway.","","42.218612","-92.025833","DAVIS BENNY","CHRISTEN EAGLE II","AIR","VTI","Vinton Veterans Memorial","TRUE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=90056","11/12/2014 9:14:00 PM",
"CEN14CA404","ACC","89800","2014-07-31T14:35:00Z","Traverse City","Michigan","United States","","N8461D","FALSE","DirectorBrief","2014-09-02T04:00:00Z","Minor","0","0","1","The pilot's loss of directional control during landing, resulting in a runway excursion and the airplane nosing over.","","44.741664","-85.581665","PIPER","PA 18","AIR","TVC","Cherry Capital","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89800","8/20/2014 8:58:00 PM",
"WPR14LA307","ACC","89714","2014-07-22T09:15:00Z","Auburn","Washington","United States","","N60PB","FALSE","DirectorBrief","2018-07-16T04:00:00Z","None","0","0","0","A collapse of the nose landing gear for reasons that could not be determined based on the available information.","","47.327777","-122.226669","PIPER","PA 46 350P","AIR","S50","Auburn Municipal","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89714","5/2/2018 12:27:00 PM",
"ERA14FA327","ACC","89607","2014-07-05T12:11:00Z","Parma","New York","United States","","N76850","FALSE","DirectorBrief","2016-12-15T05:00:00Z","Fatal","1","0","0","The pilot's decision to land with a quartering tailwind and his failure to maintain directional control during the landing roll. Contributing to the severity of the pilot's injuries was the failure of the aluminum center safety belt bracket.","","43.222778","-77.812225","CESSNA","140","AIR","7NK4","RIDGE ROAD WEST","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89607","12/5/2016 5:31:00 PM",
"CEN14CA335","ACC","89593","2014-06-28T11:15:00Z","Holland","Michigan","United States","","N19992","FALSE","DirectorBrief","2015-01-12T05:00:00Z","None","0","0","0","The pilot's improper recovery from a bounced landing resulting in a loss of directional control.","","42.744167","-86.108886","CESSNA","172M","AIR","BIV","WEST MICHIGAN RGNL","FALSE","1","","PERS","091","Substantial","VMC","Private Individual","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89593","12/30/2014 11:18:00 AM",
"ERA14LA312","ACC","89540","2014-06-25T07:50:00Z","Houston","Mississippi","United States","","N800MK","FALSE","DirectorBrief","2015-08-11T04:00:00Z","Minor","0","0","2","The pilot’s failure to maintain a stabilized approach and his subsequent failure to maintain airplane control during the landing flare, which resulted in touchdown off the side of the runway and collision with a ditch.","","33.890277","-89.019447","RAYTHEON AIRCRAFT COMPANY","C90A","AIR","M44","Houston Municipal","FALSE","2","","EXEC","091","Substantial","VMC","BECS, LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89540","6/29/2015 3:38:00 PM",
"WPR14LA250","ACC","89474","2014-06-19T08:20:00Z","Alturas","California","United States","","N6091R","FALSE","DirectorBrief","2015-09-08T04:00:00Z","None","0","0","0","The airplane’s failure to attain rotation speed during the takeoff roll for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation. Contributing to the accident was the pilot’s delayed decision to abort the takeoff with insufficient runway remaining to stop.","","41.479999","-120.569999","CESSNA","172RG","AIR","AAT","ALTURAS MUNI","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=89474","8/3/2015 8:14:00 PM",
