ntsbno,eventtype,eventdate_ntsb,city,state,country,n,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,latitude,longitude,make,model,airportid_ntsb,airportname,amateurbuilt,numberofengines,purposeofflight,far,aircraftdamage,weathercondition,operator,docketurl,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,metar,weatherstation,weather_source,distance_nm,time_diff,crosswind_component,tailwind_component
GAA18CA544,ACC,2018-09-09 12:10:00+00:00,Denver,Colorado,United States,N514RH,None,0,0,0,"The pilot's failure to verify that the emergency canopy release was in the correct position when opening the canopy during landing, which resulted in the canopy separating from the airplane and subsequently impacting the empennage.",39.908889,-105.117225,HALLADAY ROY,LOCKHEED,BJC,ROCKY MOUNTAIN METROPOLITAN,False,1.0,POSI,091,Substantial,VMC,T-33 Aviation Llc,https://data.ntsb.gov/Docket?ProjectID=98276,2018-09-09 11:59:00+00:00,59.0,41.0,51.18,0.0,0.0,20.5,10.0,30.08,0.0,KBJC 091159Z AUTO 00000KT 10SM CLR 15/05 A3008 RMK AO2,KBJC,PRIMARY,0.0,0 days 00:11:00,0.0,0.0
CEN18LA341,ACC,2018-08-19 20:19:00+00:00,Granbury,Texas,United States,N1133T,Minor,0,0,1,"The pilot’s failure to maintain directional control during a crosswind landing, which resulted in the airplane exiting the runway and impacting a ditch, tree, and fence.",32.444442,-97.816947,Cirrus,SR22,GDJ,GRANBURY RGNL,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=98104,2018-08-19 20:15:00+00:00,97.0,66.7,37.32,190.0,5.0,20.5,10.0,29.87,0.0,KGDJ 192015Z AUTO 19005KT 10SM CLR 36/19 A2987 RMK AO2 T03610193,KGDJ,PRIMARY,0.0,0 days 00:04:00,-0.8682408883346524,-4.92403876506104
CEN18LA345,ACC,2018-08-18 09:46:00+00:00,Tulsa,Oklahoma,United States,N6958N,None,0,0,0,"The pilot's decision to take off with a known electrical problem, which resulted in the loss of electrical power, problem with the landing gear extension system, and subsequent runway excursion.",36.039722,-95.984725,Cessna,T210,RVS,Richard lloyd Jones Jr,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=98116,2018-08-19 00:15:00+00:00,87.8,69.3,54.35,350.0,4.0,20.5,10.0,29.87,0.0,KGDJ 190015Z AUTO 35004KT 10SM VCTS CLR 31/21 A2987 RMK AO2 LTG DSNT W THRU N T03100207,KGDJ,PRIMARY,0.0,0 days 14:29:00,-0.6945927106677215,3.939231012048832
CEN18LA332,ACC,2018-08-15 11:45:00+00:00,Westbrook,Minnesota,United States,N5521X,Minor,0,0,1,A runway excursion during takeoff for reasons that could not be determined based on the available evidence.,43.950832,-95.378334,AERO COMMANDER,S2R,3MN4,Rolling Hills,False,,AAPL,137,Substantial,VMC,Olsem Aerial Application Service,https://data.ntsb.gov/Docket?ProjectID=98075,2018-08-15 11:53:00+00:00,64.0,64.0,100.0,0.0,0.0,20.5,8.0,29.95,0.0,KRWF 151153Z AUTO 00000KT 8SM SCT049 18/18 A2995 RMK AO2 SLP138 70049 T01780178 10206 20178 51004,RWF,FALLBACK,38.08994632941419,0 days 00:08:00,0.0,0.0
CEN18TA330,ACC,2018-08-13 11:00:00+00:00,Friendswood,Texas,United States,N42218,None,0,0,0,"The pilot's decision to conduct a flight in an airplane that had a tailwheel with degraded locking pins, which allowed the tailwheel to unlock and swivel out of alignment and precluded the pilot from regaining directional control on the ground during a crosswind landing.",29.504722,-95.175277,Piper,J3C,7XS0,POLLY RANCH,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=98067,2018-08-13 10:53:00+00:00,78.0,77.0,96.43,0.0,0.0,20.5,8.0,30.05,0.0,KLVJ 131053Z AUTO 00000KT 8SM FEW022 BKN034 26/25 A3005 RMK AO2 SLP175 T02560250,LVJ,FALLBACK,3.6088287562391392,0 days 00:07:00,0.0,0.0
CEN18LA307,ACC,2018-08-02 19:00:00+00:00,Escanaba,Michigan,United States,N142NV,None,0,0,0,"The loss of control during the landing rollout for reasons that could not be determined based on the available evidence, which resulted in a ground loop and runway excursion.",45.722778,-87.093612,Gerald Dan Coppock,Bade-E,ESC,Delta County Airport,True,,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97976,2018-08-02 18:56:00+00:00,63.0,56.0,77.61,130.0,3.0,20.5,10.0,30.0,0.0,KESC 021856Z AUTO VRB03KT 10SM OVC016 17/13 A3000 RMK AO2 SLP183 T01720133,KESC,PRIMARY,0.0,0 days 00:04:00,2.298133329356934,-1.9283628290596182
CEN18WA375,ACC,2018-07-17 13:00:00+00:00,Les Rabassieres,NA,France,G-BHYA,None,0,0,0,UNKNOWN,0.0,0.0,Cessna,CESSNA R182,,,False,,UNKNOWN,UNK,Destroyed,UNKNOWN,NA,NA,2018-07-15 23:53:00+00:00,90.0,74.0,59.26,200.0,8.0,20.5,8.0,29.96,0.0,KHOU 152353Z 20008KT 8SM FEW040 SCT250 32/23 A2996 RMK AO2 SLP148 TCU DSNT NE 60000 T03220233 10350 20306 56015,HOU,FALLBACK,11.90166047585251,1 days 13:07:00,-2.7361611466053493,-7.517540966287267
CEN18FA267,ACC,2018-07-15 09:00:00+00:00,La Porte,Texas,United States,N3135J,Fatal,2,0,0,"The pilot's failure to maintain airspeed during a visual approach for landing, which resulted in an exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall at an altitude too low for recovery.",29.674444,-95.056388,Kolb,TWINSTAR,T41,La Porte Municipal Airport,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97761,2018-07-15 08:53:00+00:00,79.0,78.0,97.08,190.0,4.0,20.5,10.0,30.03,0.0,KHOU 150853Z 19004KT 10SM SCT250 26/26 A3003 RMK AO2 SLP172 T02610256 56007,HOU,FALLBACK,11.90166047585251,0 days 00:07:00,-0.6945927106677219,-3.939231012048832
GAA18CA394,ACC,2018-07-05 15:30:00+00:00,Louisburg,North Carolina,United States,N902HB,None,0,0,0,"The student pilot's distraction due to a previous runway excursion and navigational issues during the accident flight and his failure to maintain adequate airspeed and his exceedance of the airplane’s critical angle of attack during the downwind leg, which resulted in an aerodynamic stall/spin.",36.032501,-78.317497,Evektor Aerotechnik,SPORTSTAR,LHZ,TRIANGLE NORTH EXECUTIVE,False,1.0,INST,091,Substantial,VMC,Total Flight Aircraft Leasing Llc,https://data.ntsb.gov/Docket?ProjectID=97703,2018-07-05 15:35:00+00:00,84.2,71.6,65.95,130.0,5.0,20.5,10.0,30.32,0.0,KLHZ 051535Z AUTO 10SM SCT029 SCT037 29/22 A3032 RMK AO2,KLHZ,PRIMARY,0.0,0 days 00:05:00,3.83022221559489,-3.2139380484326967
ERA18LA184,ACC,2018-07-05 13:45:00+00:00,Daytona Beach,Florida,United States,N42SX,Fatal,1,0,1,"The pilot's failure to maintain adequate airspeed during landing, which led to the airplane exceeding its critical angle-of-attack, experiencing an aerodynamic stall and hard landing, which resulted in a landing gear collapse, loss of directional control, and runway excursion.",29.079721,-81.048332,Swearingen,SX300,7FL6,Spruce Creek,True,1.0,PERS,091,Destroyed,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97699,2018-07-05 13:53:00+00:00,83.0,75.0,77.12,70.0,8.0,20.5,10.0,30.16,0.0,KDAB 051353Z 07008KT 10SM FEW020 SCT110 SCT200 28/24 A3016 RMK AO2 SLP212 T02830239,DAB,FALLBACK,5.764645547,0 days 00:08:00,7.5175409662872665,2.7361611466053506
OPS18IA015,INC,2018-06-21 09:58:00+00:00,Chicago,Illinois,United States,B-18711,None,0,0,0,Interference with the localizer signal resulting in a Multipath condition experienced by CAL5148 while conducting an ILS CAT III (autoland) approach. This condition resulted in a runway excursion and subsequent go-around. The interference was most likely caused by a previous departure flying through the ILS critical area while departing the same runway.,41.969444,-87.918609,BOEING,747,KORD,Chicago O'Hare Intl Airport,False,,UNK,NUSC,NA,IMC,CHINA AIRLINES LTD,NA,2018-06-21 09:51:00+00:00,65.0,63.0,93.56,60.0,11.0,20.5,6.0,29.78,0.0,KORD 210951Z 06011KT 6SM BR OVC005 18/17 A2978 RMK AO2 DZB0852E26 SLP080 P0000 T01830172,KORD,PRIMARY,0.0,0 days 00:07:00,9.526279441628825,5.500000000000001
ANC18LA079,ACC,2018-06-17 07:30:00+00:00,Fullerton,California,United States,N734RS,None,0,0,0,The National Transportation Safety Board did not determine the probable cause of this event and does not plan to issue a report or open a public docket. The investigation of this event is being conducted under the jurisdiction of the Federal Bureau of Investigation.,33.871944,-117.979721,Cessna,172,FUL,Fullerton Muni,False,1.0,PERS,091,Substantial,VMC,NA,NA,2018-06-17 07:53:00+00:00,63.0,53.0,70.07,220.0,4.0,20.5,10.0,29.88,0.0,KFUL 170753Z AUTO 22004KT 10SM OVC037 17/12 A2988 RMK AO2 SLP116 T01720117 402170172,KFUL,PRIMARY,0.0,0 days 00:23:00,-2.571150438746157,-3.064177772475912
ERA18LA178,ACC,2018-06-14 09:50:00+00:00,Umatilla,Florida,United States,N56213,Minor,0,0,1,"Maintenance personnel ‘s failure to complete and verify the proper installation of the main landing gear (MLG) torque links’ attachment hardware, which resulted in the right MLG torque link disconnecting and the pilot’s subsequent inability to maintain directional control during the landing roll.",28.924165,-81.65139,PIPER,PA 34-200,X23,Umatilla Municipal Airport,False,2.0,INST,091,Substantial,VMC,Spaceport Aviation,https://data.ntsb.gov/Docket?ProjectID=97564,2018-06-14 09:53:00+00:00,73.0,72.0,96.68,260.0,3.0,20.5,10.0,30.07,0.0,KLEE 140953Z AUTO 26003KT 10SM CLR 23/22 A3007 RMK AO2 SLP181 T02280222,LEE,FALLBACK,10.356945853760172,0 days 00:03:00,-2.954423259036624,-0.520944533000791
CEN18LA220,ACC,2018-06-07 16:45:00+00:00,Sedalia,Missouri,United States,N8775M,None,0,0,0,"The pilot’s loss of directional control during the landing rollout due to the unexpected wind shift, which resulted in a runway excursion.",38.7075,-93.175834,BEECH,A23,DMO,Sedalia Minicipal,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97442,2018-06-07 16:53:00+00:00,88.0,71.0,57.43,210.0,7.0,20.5,10.0,30.01,0.0,KDMO 071653Z AUTO 21007KT 10SM CLR 31/22 A3001 RMK AO2 SLP152 T03110217,KDMO,PRIMARY,0.0,0 days 00:08:00,-3.500000000000001,-6.06217782649107
CEN18WA212,ACC,2018-06-06 11:00:00+00:00,La Môle,NA,France,DIULI,None,0,0,0,UNKNOWN,0.0,0.0,CESSNA,525,LFTZ,,False,,UNKNOWN,UNK,Substantial,UNKNOWN,NA,NA,2018-06-07 00:53:00+00:00,83.0,67.0,58.55,170.0,5.0,20.5,10.0,29.87,0.0,KDMO 070053Z AUTO 17005KT 10SM CLR 28/19 A2987 RMK AO2 SLP105 T02830194,KDMO,PRIMARY,0.0,0 days 13:53:00,0.8682408883346514,-4.92403876506104
CEN18LA211,ACC,2018-05-31 11:15:00+00:00,Parkin,Arkansas,United States,N6215P,None,0,0,0,"The improper operation of the rudder pedal adjustment mechanism for an undetermined period of time, which led to the failure of the rudder pedal adjustment track, the detachment of the rudder pedal, and the pilot’s subsequent inability to maintain directional control.",35.243331,-90.570556,THRUSH AIRCRAFT INC,S2R-H80,PVT,Private,False,,AAPL,137,Substantial,VMC,AIR AIDS INC,https://data.ntsb.gov/Docket?ProjectID=97402,2018-05-31 10:54:00+00:00,76.0,72.0,87.73,200.0,8.0,20.5,10.0,29.86,0.0,KMEM 311054Z 20008KT 10SM FEW090 FEW250 24/22 A2986 RMK AO2 SLP106 T02440222,MEM,FALLBACK,30.79558123539064,0 days 00:21:00,-2.7361611466053493,-7.517540966287267
ANC18LA039,ACC,2018-05-28 13:00:00+00:00,Yerington,Nevada,United States,N68AX,None,0,0,0,"Loss of directional control during landing for reasons that could not be determined based on the available evidence, which resulted in a runway excursion.",39.005554,-119.156669,CESSNA,T182T,O43,YERINGTON MUNI,False,,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97377,2018-05-28 13:56:00+00:00,58.0,47.0,66.7,160.0,3.0,20.5,10.0,30.08,0.0,KNFL 281356Z AUTO 16003KT 10SM CLR 14/08 A3008 RMK AO2 SLP154 T01440083,NFL,FALLBACK,32.06642214753405,0 days 00:56:00,1.0260604299770066,-2.819077862357725
CEN18FA193,ACC,2018-05-27 08:40:00+00:00,Omaha,Nebraska,United States,N263CE,Fatal,2,0,0,"The pilot's loss of directional control and his failure to abort the takeoff, which resulted in a runway excursion and collision with terrain.",41.195278,-96.113609,BEECH,P35,MLE,Millard Airport,False,1.0,PERS,091,Destroyed,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97331,2018-05-27 08:35:00+00:00,71.0,63.7,77.46,0.0,0.0,20.5,10.0,29.79,0.0,KMLE 270835Z AUTO 00000KT 10SM CLR 22/18 A2979 RMK AO2 T02170176,KMLE,PRIMARY,0.0,0 days 00:05:00,0.0,0.0
CEN18LA180,ACC,2018-05-16 15:20:00+00:00,Broomfield,Colorado,United States,N4EJ,Minor,0,0,1,"The failure of the right brake line, which resulted in a loss of directional control and runway excursion.",39.908889,-105.117225,Roger G White,Glasair,BJC,Rocky Mountain Muni,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97274,2018-05-16 15:47:00+00:00,68.0,39.2,34.8,0.0,0.0,20.5,50.0,30.1,0.0,KBJC 161547Z 00000KT 50SM SKC 20/04 A3010,KBJC,PRIMARY,0.0,0 days 00:27:00,0.0,0.0
GAA18CA259,ACC,2018-05-05 15:45:00+00:00,Lusby,Maryland,United States,N701XS,Minor,0,0,1,"The pilot’s improper landing flare, which resulted in a hard, bounced landing and runway excursion.",38.36111,-76.404167,CREECH JERRY,CREECH JERRY CH 701,MD50,CHESAPEAKE RANCH,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=97196,2018-05-05 15:52:00+00:00,70.0,47.0,43.66,30.0,9.0,20.5,10.0,30.13,0.0,KNHK 051552Z 03009KT 10SM FEW120 SCT200 BKN280 21/09 A3013 RMK AO2 SLP204 T02110083,NHK,FALLBACK,3.716027981,0 days 00:07:00,4.499999999999999,7.794228634059948
CEN18WA380,ACC,2018-03-31 04:00:00+00:00,St. Chamont,NA,France,F-GIKQ,None,0,0,0,UNKNOWN,0.0,0.0,ROBIN,DR-400,,Saint Chamond - L'Horme airpor,False,,INST,NUSN,Substantial,UNKNOWN,Aero-Club De Lyon Corbas,NA,2018-05-05 00:52:00+00:00,81.0,61.0,50.65,210.0,11.0,20.5,10.0,29.9,0.0,KNHK 050052Z 21011KT 10SM SCT140 BKN250 27/16 A2990 RMK AO2 SLP125 T02720161 $,NHK,FALLBACK,3.716027981,34 days 20:52:00,-5.500000000000001,-9.526279441628825
CEN18LA097,ACC,2018-02-07 19:00:00+00:00,Fargo,North Dakota,United States,N9360P,None,0,0,0,"The pilot's failure to use the published emergency procedures to manually extend the landing gear when an electrical failure precluded normal extension of the landing gear, resulting in the gear collapse during landing.  Contributing to the accident was the pilot’s failure to ensure, before takeoff, that the battery was fully charged after its depletion due to a faulty alternator.",46.920555,-96.815834,PIPER,PA 24-260,FAR,HECTOR INTL,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96734,2018-02-07 18:53:00+00:00,1.0,-5.0,74.89,210.0,5.0,20.5,10.0,30.37,0.0,KFAR 071853Z 21005KT 10SM CLR M17/M21 A3037 RMK AO2 SLP309 T11721206,KFAR,PRIMARY,0.0,0 days 00:07:00,-2.5000000000000004,-4.330127018922193
WPR18WA083,ACC,2018-01-25 15:18:00+00:00,Abuja,NA,Nigeria,5N-BTF,None,0,0,0,UNKNOWN,0.0,0.0,GULFSTREAM,GULFSTREAM200,,,False,,UNKNOWN,UNK,NA,UNKNOWN,NA,NA,2018-02-07 00:04:00+00:00,10.0,4.0,75.83,180.0,8.0,20.5,5.0,30.23,0.0,KFAR 070004Z 18008KT 5SM -SN OVC036 M12/M16 A3023 RMK AO2 P0000 T11221156,KFAR,PRIMARY,0.0,12 days 08:46:00,9.797174393178826e-16,-8.0
CEN18LA052,ACC,2017-12-24 18:40:00+00:00,Riverton,Wyoming,United States,N550D,None,0,0,0,"The pilot's loss of directional control during the rejected takeoff. Contributing to the accident were the pilot's lack of familiarity with the airport runway configuration, which led to his premature attempt to take off, and the airplane’s inoperative landing light.",43.064167,-108.459724,PIPER,PA 28R-200,RIW,Riverton Regional,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96485,2017-12-24 18:53:00+00:00,-0.9,-2.0,94.94,0.0,0.0,20.5,10.0,30.15,0.0,KRIW 241853Z AUTO 00000KT 10SM CLR M18/M19 A3015 RMK AO2 SNE02 SLP322 P0000 T11831189,KRIW,PRIMARY,0.0,0 days 00:13:00,0.0,0.0
CEN18LA071,ACC,2017-12-20 16:30:00+00:00,Angleton,Texas,United States,N47FP,None,0,0,0,"The passenger's inadvertent activation of the left brake during landing, which resulted in a loss of directional control and a runway excursion.",29.108612,-95.461944,PIPER,PA 12,LBX,Texas Gulf Coast Regional,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96586,2017-12-20 16:35:00+00:00,48.7,23.2,36.4,0.0,0.0,20.5,10.0,29.78,0.0,KLMO 201635Z AUTO 00000KT 10SM CLR 09/M05 A2978 RMK AO2 T00931049,KLMO,PRIMARY,0.0,0 days 00:05:00,0.0,0.0
CEN18LA059,ACC,2017-12-20 09:50:00+00:00,Longmont,Colorado,United States,N519MA,None,0,0,0,"The failure of the landing gear through bolt primarily due to fatigue during a hard landing, which resulted in a landing gear collapse and runway excursion. Contributing to the accident was noncompliance with the manufacturer service letter.",40.165832,-105.166114,AMERICAN CHAMPION AIRCRAFT,7GCAA,LMO,VANCE BRAND,False,1.0,INST,091,Substantial,VMC,Fly Elite Aviation,https://data.ntsb.gov/Docket?ProjectID=96525,2017-12-20 09:53:00+00:00,69.0,64.0,83.81,310.0,5.0,20.5,10.0,29.98,0.0,KLBX 200953Z AUTO 31005KT 10SM BKN055 21/18 A2998 RMK AO2 SLP153 T02060178,KLBX,PRIMARY,0.0,0 days 00:03:00,-3.8302222155948904,3.2139380484326963
WPR18LA044,ACC,2017-12-04 19:35:00+00:00,Glendale,Arizona,United States,N47536,None,0,0,0,The pilot's failure to maintain directional control of the airplane during the landing roll. Contributing to the accident was the fatigue of the left main landing gear assembly.,33.526943,-112.29528,PIPER,PA 34-200T,GEU,GLENDALE MUNI,False,2.0,INST,091,Substantial,VMC,ANGEL AVIATION INC,https://data.ntsb.gov/Docket?ProjectID=96439,2017-12-04 19:47:00+00:00,71.6,32.0,23.13,230.0,5.0,20.5,10.0,29.92,0.0,KGEU 041947Z 23005KT 10SM FEW200 FEW250 22/00 A2992,KGEU,PRIMARY,0.0,0 days 00:12:00,-3.8302222155948895,-3.2139380484326976
ERA18LA040,ACC,2017-12-01 17:15:00+00:00,Ravenswood,West Virginia,United States,N7586E,None,0,0,0,"The pilot's failure to maintain directional control of the airplane during the landing roll, which resulted in a runway excursion.",38.933055,-81.818054,CHAMPION,7EC,I18,JACKSON COUNTY,False,,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96413,2017-12-01 16:53:00+00:00,45.0,36.0,70.53,0.0,0.0,20.5,10.0,30.3,0.0,KPKB 011653Z 00000KT 10SM BCFG FEW005 07/02 A3030 RMK AO2 SLP266 T00720022,PKB,FALLBACK,29.98732922209289,0 days 00:22:00,0.0,0.0
WPR18WA086,INC,2017-11-22 15:23:00+00:00,Germiston,NA,South Africa,ZS-CBI,None,0,0,0,UNKNOWN,0.0,0.0,HAWKER BEECHCRAFT CORPORATION,390,FAGM,Rand Airport,False,2.0,UNKNOWN,NUSC,Minor,UNKNOWN,MULTIMANAGED INVESTMENTS (PTY) LTD,NA,2017-11-22 15:13:00+00:00,19.9,15.8,83.82,200.0,3.0,20.5,10.0,30.28,0.0,KMGG 221513Z AUTO 20003KT 10SM CLR M07/M09 A3028 RMK AO2 T10671090,KMGG,PRIMARY,0.0,0 days 00:10:00,-1.026060429977006,-2.8190778623577253
CEN18LA056,ACC,2017-11-22 13:00:00+00:00,Maple Lake,Minnesota,United States,N734VH,None,0,0,0,"The pilot’s failure to maintain directional control while landing, which resulted in a runway excursion.",45.23611,-93.985557,CESSNA,172N,MGG,Maple Lake Municipal,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96500,2017-11-22 12:54:00+00:00,12.4,10.9,93.57,0.0,0.0,20.5,10.0,30.32,0.0,KMGG 221254Z AUTO 00000KT 10SM CLR M11/M12 A3032 RMK AO2 T11091117,KMGG,PRIMARY,0.0,0 days 00:06:00,0.0,0.0
CEN18LA041,ACC,2017-11-22 11:40:00+00:00,Bolingbrook,Illinois,United States,N7111W,None,0,0,0,The pilot’s failure to maintain directional control during takeoff.,41.695556,-88.12889,CESSNA,182S,1C5,Bolingbrook's Clow Int'l,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96386,2017-11-22 11:33:00+00:00,13.3,11.5,92.36,0.0,0.0,20.5,10.0,30.32,0.0,KMGG 221133Z AUTO 00000KT 10SM CLR M10/M11 A3032 RMK AO2 T11041114,KMGG,PRIMARY,0.0,0 days 00:07:00,0.0,0.0
GAA18CA053,ACC,2017-11-16 16:10:00+00:00,Melborne,Florida,United States,N5381F,None,0,0,0,The pilot’s loss of directional control during the landing roll on the wet runway.,28.102777,-80.645278,PIPER,PA 28R,MLB,MELBOURNE INTL,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96355,2017-11-16 15:53:00+00:00,74.0,64.0,71.21,10.0,13.0,20.5,10.0,30.02,0.0,KMLB 161553Z 01013KT 10SM BKN016 23/18 A3002 RMK AO2 SLP165 T02330178,KMLB,PRIMARY,0.0,0 days 00:17:00,2.257426309670094,12.802500789158705
ERA18LA023,ACC,2017-11-02 14:00:00+00:00,Montague,Massachusetts,United States,N3512L,None,0,0,0,"The pilot’s failure to maintain directional control during the attempted takeoff, which resulted in a runway excursion.",42.594165,-72.524719,GREAT LAKES,2T1A,0B5,Turners Falls Airport,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=96320,2017-11-02 09:52:00+00:00,48.0,48.0,100.0,0.0,0.0,20.5,10.0,30.28,0.0,KORE 020952Z AUTO 00000KT 10SM OVC012 09/09 A3028 RMK AO2 SLP257 T00890089 TSNO,ORE,FALLBACK,10.610750611859832,0 days 04:08:00,0.0,0.0
CEN18WA022,ACC,2017-10-29 17:40:00+00:00,Bremen,NA,Germany,RA-67560,None,0,0,0,UNKNOWN,0.0,0.0,CESSNA,550,,,False,,UNKNOWN,UNK,NA,UNKNOWN,Commercial Air Transport,NA,2017-11-02 00:52:00+00:00,43.0,43.0,100.0,0.0,0.0,20.5,10.0,30.33,0.01,KORE 020052Z AUTO 00000KT 10SM OVC080 06/06 A3033 RMK AO2 RAB2355E34 SLP278 P0001 T00610061 TSNO,ORE,FALLBACK,10.610750611859832,3 days 07:12:00,0.0,0.0
